input_file,n,si,ti
Meridian_3840x2160_5994fps_HDR10.mp4,179,19.523,1.408
Meridian_3840x2160_5994fps_HDR10.mp4,180,19.51,1.497
Meridian_3840x2160_5994fps_HDR10.mp4,181,19.511,1.503
Meridian_3840x2160_5994fps_HDR10.mp4,182,19.519,1.546
Meridian_3840x2160_5994fps_HDR10.mp4,183,19.555,1.527
Meridian_3840x2160_5994fps_HDR10.mp4,184,19.551,1.447
Meridian_3840x2160_5994fps_HDR10.mp4,185,19.547,1.548
Meridian_3840x2160_5994fps_HDR10.mp4,186,19.551,1.594
Meridian_3840x2160_5994fps_HDR10.mp4,187,19.579,1.685
Meridian_3840x2160_5994fps_HDR10.mp4,188,19.547,1.579
Meridian_3840x2160_5994fps_HDR10.mp4,189,19.565,1.404
Meridian_3840x2160_5994fps_HDR10.mp4,190,19.573,1.604
Meridian_3840x2160_5994fps_HDR10.mp4,191,19.603,1.555
Meridian_3840x2160_5994fps_HDR10.mp4,192,19.578,1.587
Meridian_3840x2160_5994fps_HDR10.mp4,193,19.578,1.601
Meridian_3840x2160_5994fps_HDR10.mp4,194,19.572,1.44
Meridian_3840x2160_5994fps_HDR10.mp4,195,19.616,1.53
Meridian_3840x2160_5994fps_HDR10.mp4,196,19.6,1.63
Meridian_3840x2160_5994fps_HDR10.mp4,197,19.603,1.534
Meridian_3840x2160_5994fps_HDR10.mp4,198,19.603,1.633
Meridian_3840x2160_5994fps_HDR10.mp4,199,19.607,1.405
Meridian_3840x2160_5994fps_HDR10.mp4,200,19.602,1.529
Meridian_3840x2160_5994fps_HDR10.mp4,201,19.591,1.532
Meridian_3840x2160_5994fps_HDR10.mp4,202,19.597,1.538
Meridian_3840x2160_5994fps_HDR10.mp4,203,19.624,1.51
Meridian_3840x2160_5994fps_HDR10.mp4,204,19.624,1.387
Meridian_3840x2160_5994fps_HDR10.mp4,205,19.614,1.569
Meridian_3840x2160_5994fps_HDR10.mp4,206,19.615,1.517
Meridian_3840x2160_5994fps_HDR10.mp4,207,19.638,1.579
Meridian_3840x2160_5994fps_HDR10.mp4,208,19.597,1.487
Meridian_3840x2160_5994fps_HDR10.mp4,209,19.605,1.359
Meridian_3840x2160_5994fps_HDR10.mp4,210,19.62,1.561
Meridian_3840x2160_5994fps_HDR10.mp4,211,19.666,1.513
Meridian_3840x2160_5994fps_HDR10.mp4,212,19.649,1.499
Meridian_3840x2160_5994fps_HDR10.mp4,213,19.65,1.518
Meridian_3840x2160_5994fps_HDR10.mp4,214,19.637,1.362
Meridian_3840x2160_5994fps_HDR10.mp4,215,19.675,1.46
Meridian_3840x2160_5994fps_HDR10.mp4,216,19.647,1.52
Meridian_3840x2160_5994fps_HDR10.mp4,217,19.644,1.442
Meridian_3840x2160_5994fps_HDR10.mp4,218,19.678,1.547
Meridian_3840x2160_5994fps_HDR10.mp4,219,19.686,1.268
Meridian_3840x2160_5994fps_HDR10.mp4,220,19.663,1.381
Meridian_3840x2160_5994fps_HDR10.mp4,221,19.657,1.381
Meridian_3840x2160_5994fps_HDR10.mp4,222,19.661,1.424
Meridian_3840x2160_5994fps_HDR10.mp4,223,19.685,1.396
Meridian_3840x2160_5994fps_HDR10.mp4,224,19.678,1.264
Meridian_3840x2160_5994fps_HDR10.mp4,225,19.664,1.469
Meridian_3840x2160_5994fps_HDR10.mp4,226,19.67,1.444
Meridian_3840x2160_5994fps_HDR10.mp4,227,19.699,1.509
Meridian_3840x2160_5994fps_HDR10.mp4,228,19.659,1.372
Meridian_3840x2160_5994fps_HDR10.mp4,229,19.661,1.23
Meridian_3840x2160_5994fps_HDR10.mp4,230,19.668,1.41
Meridian_3840x2160_5994fps_HDR10.mp4,231,19.698,1.337
Meridian_3840x2160_5994fps_HDR10.mp4,232,19.665,1.381
Meridian_3840x2160_5994fps_HDR10.mp4,233,19.646,1.39
Meridian_3840x2160_5994fps_HDR10.mp4,234,19.632,1.197
Meridian_3840x2160_5994fps_HDR10.mp4,235,19.672,1.304
Meridian_3840x2160_5994fps_HDR10.mp4,236,19.651,1.414
Meridian_3840x2160_5994fps_HDR10.mp4,237,19.642,1.365
Meridian_3840x2160_5994fps_HDR10.mp4,238,19.627,1.536
Meridian_3840x2160_5994fps_HDR10.mp4,239,19.632,1.13
Meridian_3840x2160_5994fps_HDR10.mp4,240,19.636,1.218
Meridian_3840x2160_5994fps_HDR10.mp4,241,19.779,2.01
Meridian_3840x2160_5994fps_HDR10.mp4,242,19.743,1.379
Meridian_3840x2160_5994fps_HDR10.mp4,243,19.791,1.337
Meridian_3840x2160_5994fps_HDR10.mp4,244,19.775,1.16
Meridian_3840x2160_5994fps_HDR10.mp4,245,19.761,1.4
Meridian_3840x2160_5994fps_HDR10.mp4,246,19.74,1.344
Meridian_3840x2160_5994fps_HDR10.mp4,247,19.779,1.414
Meridian_3840x2160_5994fps_HDR10.mp4,248,19.752,1.345
Meridian_3840x2160_5994fps_HDR10.mp4,249,19.785,1.108
Meridian_3840x2160_5994fps_HDR10.mp4,250,19.794,1.315
Meridian_3840x2160_5994fps_HDR10.mp4,251,19.826,1.293
Meridian_3840x2160_5994fps_HDR10.mp4,252,19.799,1.302
Meridian_3840x2160_5994fps_HDR10.mp4,253,19.798,1.32
Meridian_3840x2160_5994fps_HDR10.mp4,254,19.783,1.135
Meridian_3840x2160_5994fps_HDR10.mp4,255,19.82,1.281
