input_file,n,si,ti
Sparks_4096x2160_5994fps_HDR10.mp4,1968,5.539,13.099
Sparks_4096x2160_5994fps_HDR10.mp4,1969,5.29,13.619
Sparks_4096x2160_5994fps_HDR10.mp4,1970,4.904,14.163
Sparks_4096x2160_5994fps_HDR10.mp4,1971,4.669,15.346
Sparks_4096x2160_5994fps_HDR10.mp4,1972,4.438,16.983
Sparks_4096x2160_5994fps_HDR10.mp4,1973,4.367,16.979
Sparks_4096x2160_5994fps_HDR10.mp4,1974,4.104,16.336
Sparks_4096x2160_5994fps_HDR10.mp4,1975,3.884,15.977
Sparks_4096x2160_5994fps_HDR10.mp4,1976,3.757,16.222
Sparks_4096x2160_5994fps_HDR10.mp4,1977,3.539,14.869
Sparks_4096x2160_5994fps_HDR10.mp4,1978,3.438,13.364
Sparks_4096x2160_5994fps_HDR10.mp4,1979,3.531,13.138
Sparks_4096x2160_5994fps_HDR10.mp4,1980,3.694,13.04
Sparks_4096x2160_5994fps_HDR10.mp4,1981,3.817,13.151
Sparks_4096x2160_5994fps_HDR10.mp4,1982,3.837,13.226
Sparks_4096x2160_5994fps_HDR10.mp4,1983,3.907,13.117
Sparks_4096x2160_5994fps_HDR10.mp4,1984,4.011,12.959
Sparks_4096x2160_5994fps_HDR10.mp4,1985,4.167,12.722
Sparks_4096x2160_5994fps_HDR10.mp4,1986,4.218,12.567
Sparks_4096x2160_5994fps_HDR10.mp4,1987,4.368,12.43
Sparks_4096x2160_5994fps_HDR10.mp4,1988,4.541,12.353
Sparks_4096x2160_5994fps_HDR10.mp4,1989,4.751,12.337
Sparks_4096x2160_5994fps_HDR10.mp4,1990,4.905,12.175
Sparks_4096x2160_5994fps_HDR10.mp4,1991,5.083,11.94
Sparks_4096x2160_5994fps_HDR10.mp4,1992,5.184,11.765
Sparks_4096x2160_5994fps_HDR10.mp4,1993,5.345,11.525
Sparks_4096x2160_5994fps_HDR10.mp4,1994,5.433,11.147
Sparks_4096x2160_5994fps_HDR10.mp4,1995,5.467,10.952
Sparks_4096x2160_5994fps_HDR10.mp4,1996,5.448,10.981
Sparks_4096x2160_5994fps_HDR10.mp4,1997,5.505,11.082
Sparks_4096x2160_5994fps_HDR10.mp4,1998,5.45,11.186
Sparks_4096x2160_5994fps_HDR10.mp4,1999,5.477,11.218
Sparks_4096x2160_5994fps_HDR10.mp4,2000,5.562,11.239
Sparks_4096x2160_5994fps_HDR10.mp4,2001,5.744,11.106
Sparks_4096x2160_5994fps_HDR10.mp4,2002,5.817,10.977
Sparks_4096x2160_5994fps_HDR10.mp4,2003,5.91,10.903
Sparks_4096x2160_5994fps_HDR10.mp4,2004,5.897,10.457
Sparks_4096x2160_5994fps_HDR10.mp4,2005,5.899,9.678
Sparks_4096x2160_5994fps_HDR10.mp4,2006,5.687,9.335
Sparks_4096x2160_5994fps_HDR10.mp4,2007,5.642,9.131
Sparks_4096x2160_5994fps_HDR10.mp4,2008,5.606,8.993
Sparks_4096x2160_5994fps_HDR10.mp4,2009,5.638,9.038
Sparks_4096x2160_5994fps_HDR10.mp4,2010,5.506,9.041
Sparks_4096x2160_5994fps_HDR10.mp4,2011,5.436,9.043
Sparks_4096x2160_5994fps_HDR10.mp4,2012,5.331,9.121
Sparks_4096x2160_5994fps_HDR10.mp4,2013,5.432,9.156
Sparks_4096x2160_5994fps_HDR10.mp4,2014,5.386,8.951
Sparks_4096x2160_5994fps_HDR10.mp4,2015,5.439,8.663
Sparks_4096x2160_5994fps_HDR10.mp4,2016,5.46,8.209
Sparks_4096x2160_5994fps_HDR10.mp4,2017,5.516,7.967
Sparks_4096x2160_5994fps_HDR10.mp4,2018,5.498,7.612
Sparks_4096x2160_5994fps_HDR10.mp4,2019,5.497,7.214
Sparks_4096x2160_5994fps_HDR10.mp4,2020,5.48,6.835
Sparks_4096x2160_5994fps_HDR10.mp4,2021,5.585,6.665
Sparks_4096x2160_5994fps_HDR10.mp4,2022,5.702,6.413
Sparks_4096x2160_5994fps_HDR10.mp4,2023,5.844,5.952
Sparks_4096x2160_5994fps_HDR10.mp4,2024,6.04,5.415
Sparks_4096x2160_5994fps_HDR10.mp4,2025,26.987,47.909
Sparks_4096x2160_5994fps_HDR10.mp4,2026,27.81,7.795
Sparks_4096x2160_5994fps_HDR10.mp4,2027,27.958,6.051
Sparks_4096x2160_5994fps_HDR10.mp4,2028,27.948,6.225
Sparks_4096x2160_5994fps_HDR10.mp4,2029,27.538,8.305
Sparks_4096x2160_5994fps_HDR10.mp4,2030,27.268,9.873
Sparks_4096x2160_5994fps_HDR10.mp4,2031,27.427,10.234
Sparks_4096x2160_5994fps_HDR10.mp4,2032,27.552,10.008
Sparks_4096x2160_5994fps_HDR10.mp4,2033,27.95,9.366
Sparks_4096x2160_5994fps_HDR10.mp4,2034,27.982,7.936
Sparks_4096x2160_5994fps_HDR10.mp4,2035,28.175,5.707
Sparks_4096x2160_5994fps_HDR10.mp4,2036,28.035,6.313
Sparks_4096x2160_5994fps_HDR10.mp4,2037,28.064,7.576
Sparks_4096x2160_5994fps_HDR10.mp4,2038,27.866,8.381
Sparks_4096x2160_5994fps_HDR10.mp4,2039,28.041,8.914
Sparks_4096x2160_5994fps_HDR10.mp4,2040,27.893,9.075
Sparks_4096x2160_5994fps_HDR10.mp4,2041,27.052,8.785
Sparks_4096x2160_5994fps_HDR10.mp4,2042,27.281,8.002
Sparks_4096x2160_5994fps_HDR10.mp4,2043,27.332,8.165
Sparks_4096x2160_5994fps_HDR10.mp4,2044,27.357,8.453
Sparks_4096x2160_5994fps_HDR10.mp4,2045,27.493,8.138
Sparks_4096x2160_5994fps_HDR10.mp4,2046,27.351,7.717
Sparks_4096x2160_5994fps_HDR10.mp4,2047,27.193,8.163
Sparks_4096x2160_5994fps_HDR10.mp4,2048,26.566,9.699
Sparks_4096x2160_5994fps_HDR10.mp4,2049,26.498,10.812
Sparks_4096x2160_5994fps_HDR10.mp4,2050,26.581,10.786
Sparks_4096x2160_5994fps_HDR10.mp4,2051,27.17,9.863
Sparks_4096x2160_5994fps_HDR10.mp4,2052,27.404,7.713
Sparks_4096x2160_5994fps_HDR10.mp4,2053,27.632,7.22
Sparks_4096x2160_5994fps_HDR10.mp4,2054,27.324,7.939
Sparks_4096x2160_5994fps_HDR10.mp4,2055,27.14,8.584
Sparks_4096x2160_5994fps_HDR10.mp4,2056,26.936,9.817
Sparks_4096x2160_5994fps_HDR10.mp4,2057,27.033,10.895
Sparks_4096x2160_5994fps_HDR10.mp4,2058,27.208,10.661
Sparks_4096x2160_5994fps_HDR10.mp4,2059,27.517,9.977
Sparks_4096x2160_5994fps_HDR10.mp4,2060,27.875,8.799
Sparks_4096x2160_5994fps_HDR10.mp4,2061,28.444,8.33
Sparks_4096x2160_5994fps_HDR10.mp4,2062,28.586,7.485
Sparks_4096x2160_5994fps_HDR10.mp4,2063,28.942,6.856
Sparks_4096x2160_5994fps_HDR10.mp4,2064,29.019,7.57
Sparks_4096x2160_5994fps_HDR10.mp4,2065,29.057,8.943
Sparks_4096x2160_5994fps_HDR10.mp4,2066,28.827,10.376
Sparks_4096x2160_5994fps_HDR10.mp4,2067,28.971,11.345
Sparks_4096x2160_5994fps_HDR10.mp4,2068,29.07,10.997
Sparks_4096x2160_5994fps_HDR10.mp4,2069,30.016,9.764
Sparks_4096x2160_5994fps_HDR10.mp4,2070,29.91,8.221
Sparks_4096x2160_5994fps_HDR10.mp4,2071,30.186,8.009
Sparks_4096x2160_5994fps_HDR10.mp4,2072,30.494,8.255
Sparks_4096x2160_5994fps_HDR10.mp4,2073,30.536,7.832
Sparks_4096x2160_5994fps_HDR10.mp4,2074,30.164,8.858
Sparks_4096x2160_5994fps_HDR10.mp4,2075,30.101,10.776
Sparks_4096x2160_5994fps_HDR10.mp4,2076,30.105,11.479
Sparks_4096x2160_5994fps_HDR10.mp4,2077,31.073,10.431
Sparks_4096x2160_5994fps_HDR10.mp4,2078,30.046,10.73
Sparks_4096x2160_5994fps_HDR10.mp4,2079,27.919,13.628
Sparks_4096x2160_5994fps_HDR10.mp4,2080,26.741,15.031
Sparks_4096x2160_5994fps_HDR10.mp4,2081,27.247,15.329
Sparks_4096x2160_5994fps_HDR10.mp4,2082,26.927,15.041
Sparks_4096x2160_5994fps_HDR10.mp4,2083,28.178,14.32
Sparks_4096x2160_5994fps_HDR10.mp4,2084,29.823,12.544
Sparks_4096x2160_5994fps_HDR10.mp4,2085,30.153,8.52
Sparks_4096x2160_5994fps_HDR10.mp4,2086,29.661,10.959
Sparks_4096x2160_5994fps_HDR10.mp4,2087,29.55,12.652
Sparks_4096x2160_5994fps_HDR10.mp4,2088,29.904,13.0
Sparks_4096x2160_5994fps_HDR10.mp4,2089,30.581,12.641
Sparks_4096x2160_5994fps_HDR10.mp4,2090,30.998,11.321
Sparks_4096x2160_5994fps_HDR10.mp4,2091,30.941,9.595
Sparks_4096x2160_5994fps_HDR10.mp4,2092,30.557,10.323
Sparks_4096x2160_5994fps_HDR10.mp4,2093,30.151,12.229
Sparks_4096x2160_5994fps_HDR10.mp4,2094,29.679,13.263
Sparks_4096x2160_5994fps_HDR10.mp4,2095,29.861,13.353
Sparks_4096x2160_5994fps_HDR10.mp4,2096,29.691,12.902
Sparks_4096x2160_5994fps_HDR10.mp4,2097,30.292,12.499
Sparks_4096x2160_5994fps_HDR10.mp4,2098,30.345,12.253
Sparks_4096x2160_5994fps_HDR10.mp4,2099,30.77,11.48
Sparks_4096x2160_5994fps_HDR10.mp4,2100,31.023,9.928
Sparks_4096x2160_5994fps_HDR10.mp4,2101,31.026,10.343
Sparks_4096x2160_5994fps_HDR10.mp4,2102,30.699,11.856
Sparks_4096x2160_5994fps_HDR10.mp4,2103,30.345,12.599
Sparks_4096x2160_5994fps_HDR10.mp4,2104,30.575,12.833
Sparks_4096x2160_5994fps_HDR10.mp4,2105,31.164,12.311
Sparks_4096x2160_5994fps_HDR10.mp4,2106,30.477,12.531
Sparks_4096x2160_5994fps_HDR10.mp4,2107,31.041,12.8
Sparks_4096x2160_5994fps_HDR10.mp4,2108,30.667,11.848
Sparks_4096x2160_5994fps_HDR10.mp4,2109,30.707,11.701
Sparks_4096x2160_5994fps_HDR10.mp4,2110,29.067,13.478
Sparks_4096x2160_5994fps_HDR10.mp4,2111,28.63,14.212
Sparks_4096x2160_5994fps_HDR10.mp4,2112,28.723,14.058
Sparks_4096x2160_5994fps_HDR10.mp4,2113,29.779,13.461
Sparks_4096x2160_5994fps_HDR10.mp4,2114,29.907,12.594
Sparks_4096x2160_5994fps_HDR10.mp4,2115,30.425,11.734
Sparks_4096x2160_5994fps_HDR10.mp4,2116,30.292,10.645
Sparks_4096x2160_5994fps_HDR10.mp4,2117,30.785,9.778
Sparks_4096x2160_5994fps_HDR10.mp4,2118,30.043,10.093
Sparks_4096x2160_5994fps_HDR10.mp4,2119,29.653,11.588
Sparks_4096x2160_5994fps_HDR10.mp4,2120,29.65,12.969
Sparks_4096x2160_5994fps_HDR10.mp4,2121,30.175,13.328
Sparks_4096x2160_5994fps_HDR10.mp4,2122,30.335,12.532
Sparks_4096x2160_5994fps_HDR10.mp4,2123,30.725,11.597
Sparks_4096x2160_5994fps_HDR10.mp4,2124,30.65,10.962
Sparks_4096x2160_5994fps_HDR10.mp4,2125,30.756,11.039
Sparks_4096x2160_5994fps_HDR10.mp4,2126,30.201,11.16
Sparks_4096x2160_5994fps_HDR10.mp4,2127,30.035,12.032
Sparks_4096x2160_5994fps_HDR10.mp4,2128,29.647,13.134
Sparks_4096x2160_5994fps_HDR10.mp4,2129,30.331,13.699
Sparks_4096x2160_5994fps_HDR10.mp4,2130,30.569,13.612
Sparks_4096x2160_5994fps_HDR10.mp4,2131,31.728,12.366
Sparks_4096x2160_5994fps_HDR10.mp4,2132,31.785,10.507
Sparks_4096x2160_5994fps_HDR10.mp4,2133,31.439,10.648
Sparks_4096x2160_5994fps_HDR10.mp4,2134,30.642,11.594
Sparks_4096x2160_5994fps_HDR10.mp4,2135,30.451,12.445
Sparks_4096x2160_5994fps_HDR10.mp4,2136,30.19,13.301
Sparks_4096x2160_5994fps_HDR10.mp4,2137,31.09,13.899
Sparks_4096x2160_5994fps_HDR10.mp4,2138,30.649,13.935
Sparks_4096x2160_5994fps_HDR10.mp4,2139,31.203,13.448
Sparks_4096x2160_5994fps_HDR10.mp4,2140,31.45,12.511
Sparks_4096x2160_5994fps_HDR10.mp4,2141,31.503,12.327
Sparks_4096x2160_5994fps_HDR10.mp4,2142,30.982,12.892
Sparks_4096x2160_5994fps_HDR10.mp4,2143,31.277,13.04
Sparks_4096x2160_5994fps_HDR10.mp4,2144,31.455,12.782
Sparks_4096x2160_5994fps_HDR10.mp4,2145,31.872,12.008
Sparks_4096x2160_5994fps_HDR10.mp4,2146,31.483,11.451
Sparks_4096x2160_5994fps_HDR10.mp4,2147,31.48,12.389
Sparks_4096x2160_5994fps_HDR10.mp4,2148,30.893,13.56
Sparks_4096x2160_5994fps_HDR10.mp4,2149,31.372,13.833
Sparks_4096x2160_5994fps_HDR10.mp4,2150,31.716,12.791
Sparks_4096x2160_5994fps_HDR10.mp4,2151,32.062,11.373
Sparks_4096x2160_5994fps_HDR10.mp4,2152,31.867,11.112
Sparks_4096x2160_5994fps_HDR10.mp4,2153,32.302,11.792
Sparks_4096x2160_5994fps_HDR10.mp4,2154,31.782,11.793
Sparks_4096x2160_5994fps_HDR10.mp4,2155,31.823,11.579
Sparks_4096x2160_5994fps_HDR10.mp4,2156,31.103,12.41
Sparks_4096x2160_5994fps_HDR10.mp4,2157,31.724,13.061
Sparks_4096x2160_5994fps_HDR10.mp4,2158,31.444,13.201
Sparks_4096x2160_5994fps_HDR10.mp4,2159,32.363,12.93
Sparks_4096x2160_5994fps_HDR10.mp4,2160,32.406,12.412
Sparks_4096x2160_5994fps_HDR10.mp4,2161,32.502,11.539
Sparks_4096x2160_5994fps_HDR10.mp4,2162,32.659,11.197
Sparks_4096x2160_5994fps_HDR10.mp4,2163,31.966,12.009
Sparks_4096x2160_5994fps_HDR10.mp4,2164,31.213,13.324
Sparks_4096x2160_5994fps_HDR10.mp4,2165,31.366,14.522
Sparks_4096x2160_5994fps_HDR10.mp4,2166,30.246,15.12
Sparks_4096x2160_5994fps_HDR10.mp4,2167,30.381,15.125
Sparks_4096x2160_5994fps_HDR10.mp4,2168,30.331,15.064
Sparks_4096x2160_5994fps_HDR10.mp4,2169,30.85,15.029
Sparks_4096x2160_5994fps_HDR10.mp4,2170,30.117,14.865
Sparks_4096x2160_5994fps_HDR10.mp4,2171,30.84,14.787
Sparks_4096x2160_5994fps_HDR10.mp4,2172,31.145,14.602
Sparks_4096x2160_5994fps_HDR10.mp4,2173,32.087,14.385
Sparks_4096x2160_5994fps_HDR10.mp4,2174,32.704,14.323
Sparks_4096x2160_5994fps_HDR10.mp4,2175,33.741,13.404
Sparks_4096x2160_5994fps_HDR10.mp4,2176,34.343,12.7
Sparks_4096x2160_5994fps_HDR10.mp4,2177,34.753,12.638
Sparks_4096x2160_5994fps_HDR10.mp4,2178,34.356,13.289
Sparks_4096x2160_5994fps_HDR10.mp4,2179,34.293,13.807
Sparks_4096x2160_5994fps_HDR10.mp4,2180,33.694,14.293
Sparks_4096x2160_5994fps_HDR10.mp4,2181,33.995,14.967
Sparks_4096x2160_5994fps_HDR10.mp4,2182,32.411,15.241
Sparks_4096x2160_5994fps_HDR10.mp4,2183,32.585,15.273
Sparks_4096x2160_5994fps_HDR10.mp4,2184,32.125,15.194
Sparks_4096x2160_5994fps_HDR10.mp4,2185,33.464,14.739
Sparks_4096x2160_5994fps_HDR10.mp4,2186,32.824,13.862
Sparks_4096x2160_5994fps_HDR10.mp4,2187,33.532,13.017
Sparks_4096x2160_5994fps_HDR10.mp4,2188,33.06,12.537
Sparks_4096x2160_5994fps_HDR10.mp4,2189,33.56,12.789
Sparks_4096x2160_5994fps_HDR10.mp4,2190,33.245,12.941
Sparks_4096x2160_5994fps_HDR10.mp4,2191,33.566,12.688
Sparks_4096x2160_5994fps_HDR10.mp4,2192,33.141,11.974
Sparks_4096x2160_5994fps_HDR10.mp4,2193,33.372,11.255
Sparks_4096x2160_5994fps_HDR10.mp4,2194,32.928,11.588
Sparks_4096x2160_5994fps_HDR10.mp4,2195,32.936,11.975
Sparks_4096x2160_5994fps_HDR10.mp4,2196,32.68,11.537
Sparks_4096x2160_5994fps_HDR10.mp4,2197,33.341,11.321
Sparks_4096x2160_5994fps_HDR10.mp4,2198,32.553,11.525
Sparks_4096x2160_5994fps_HDR10.mp4,2199,32.383,12.227
Sparks_4096x2160_5994fps_HDR10.mp4,2200,31.51,13.088
Sparks_4096x2160_5994fps_HDR10.mp4,2201,31.671,13.852
Sparks_4096x2160_5994fps_HDR10.mp4,2202,30.001,14.271
Sparks_4096x2160_5994fps_HDR10.mp4,2203,29.944,14.11
Sparks_4096x2160_5994fps_HDR10.mp4,2204,29.558,14.272
Sparks_4096x2160_5994fps_HDR10.mp4,2205,30.65,14.609
Sparks_4096x2160_5994fps_HDR10.mp4,2206,30.112,14.358
Sparks_4096x2160_5994fps_HDR10.mp4,2207,30.566,13.554
Sparks_4096x2160_5994fps_HDR10.mp4,2208,30.399,12.915
Sparks_4096x2160_5994fps_HDR10.mp4,2209,30.91,12.027
Sparks_4096x2160_5994fps_HDR10.mp4,2210,31.275,10.886
Sparks_4096x2160_5994fps_HDR10.mp4,2211,31.523,10.026
Sparks_4096x2160_5994fps_HDR10.mp4,2212,31.322,10.121
Sparks_4096x2160_5994fps_HDR10.mp4,2213,31.666,10.896
Sparks_4096x2160_5994fps_HDR10.mp4,2214,31.058,11.078
Sparks_4096x2160_5994fps_HDR10.mp4,2215,31.27,11.295
Sparks_4096x2160_5994fps_HDR10.mp4,2216,30.902,11.645
Sparks_4096x2160_5994fps_HDR10.mp4,2217,31.478,11.103
Sparks_4096x2160_5994fps_HDR10.mp4,2218,30.957,10.072
Sparks_4096x2160_5994fps_HDR10.mp4,2219,30.839,11.521
Sparks_4096x2160_5994fps_HDR10.mp4,2220,30.215,12.382
Sparks_4096x2160_5994fps_HDR10.mp4,2221,30.895,12.535
Sparks_4096x2160_5994fps_HDR10.mp4,2222,30.371,12.473
Sparks_4096x2160_5994fps_HDR10.mp4,2223,30.568,12.103
Sparks_4096x2160_5994fps_HDR10.mp4,2224,30.621,11.844
Sparks_4096x2160_5994fps_HDR10.mp4,2225,31.108,11.295
Sparks_4096x2160_5994fps_HDR10.mp4,2226,30.283,10.545
Sparks_4096x2160_5994fps_HDR10.mp4,2227,30.437,10.811
Sparks_4096x2160_5994fps_HDR10.mp4,2228,30.157,10.967
Sparks_4096x2160_5994fps_HDR10.mp4,2229,30.5,10.773
Sparks_4096x2160_5994fps_HDR10.mp4,2230,30.313,10.443
Sparks_4096x2160_5994fps_HDR10.mp4,2231,30.449,9.82
Sparks_4096x2160_5994fps_HDR10.mp4,2232,30.304,9.636
Sparks_4096x2160_5994fps_HDR10.mp4,2233,30.813,9.915
Sparks_4096x2160_5994fps_HDR10.mp4,2234,30.398,9.713
Sparks_4096x2160_5994fps_HDR10.mp4,2235,30.046,10.461
Sparks_4096x2160_5994fps_HDR10.mp4,2236,29.48,11.969
Sparks_4096x2160_5994fps_HDR10.mp4,2237,29.254,12.752
Sparks_4096x2160_5994fps_HDR10.mp4,2238,28.603,13.527
Sparks_4096x2160_5994fps_HDR10.mp4,2239,28.84,13.635
Sparks_4096x2160_5994fps_HDR10.mp4,2240,29.388,13.141
Sparks_4096x2160_5994fps_HDR10.mp4,2241,30.349,12.463
Sparks_4096x2160_5994fps_HDR10.mp4,2242,30.125,11.226
Sparks_4096x2160_5994fps_HDR10.mp4,2243,29.912,11.332
Sparks_4096x2160_5994fps_HDR10.mp4,2244,29.566,11.821
Sparks_4096x2160_5994fps_HDR10.mp4,2245,30.28,12.145
Sparks_4096x2160_5994fps_HDR10.mp4,2246,30.216,11.936
Sparks_4096x2160_5994fps_HDR10.mp4,2247,30.709,11.572
Sparks_4096x2160_5994fps_HDR10.mp4,2248,30.67,10.395
Sparks_4096x2160_5994fps_HDR10.mp4,2249,31.33,9.274
Sparks_4096x2160_5994fps_HDR10.mp4,2250,30.725,8.89
Sparks_4096x2160_5994fps_HDR10.mp4,2251,30.917,8.796
Sparks_4096x2160_5994fps_HDR10.mp4,2252,30.127,10.102
Sparks_4096x2160_5994fps_HDR10.mp4,2253,30.324,12.059
Sparks_4096x2160_5994fps_HDR10.mp4,2254,29.406,12.412
Sparks_4096x2160_5994fps_HDR10.mp4,2255,29.28,12.652
Sparks_4096x2160_5994fps_HDR10.mp4,2256,29.064,12.622
Sparks_4096x2160_5994fps_HDR10.mp4,2257,30.048,12.345
Sparks_4096x2160_5994fps_HDR10.mp4,2258,29.299,12.084
Sparks_4096x2160_5994fps_HDR10.mp4,2259,29.706,12.251
Sparks_4096x2160_5994fps_HDR10.mp4,2260,30.136,12.175
Sparks_4096x2160_5994fps_HDR10.mp4,2261,30.692,11.686
Sparks_4096x2160_5994fps_HDR10.mp4,2262,29.755,11.744
Sparks_4096x2160_5994fps_HDR10.mp4,2263,29.874,12.38
Sparks_4096x2160_5994fps_HDR10.mp4,2264,29.385,12.051
Sparks_4096x2160_5994fps_HDR10.mp4,2265,29.875,12.165
Sparks_4096x2160_5994fps_HDR10.mp4,2266,29.335,12.452
Sparks_4096x2160_5994fps_HDR10.mp4,2267,29.428,12.383
Sparks_4096x2160_5994fps_HDR10.mp4,2268,29.783,11.866
Sparks_4096x2160_5994fps_HDR10.mp4,2269,30.547,11.44
Sparks_4096x2160_5994fps_HDR10.mp4,2270,29.891,10.879
Sparks_4096x2160_5994fps_HDR10.mp4,2271,30.054,10.617
Sparks_4096x2160_5994fps_HDR10.mp4,2272,29.755,9.979
Sparks_4096x2160_5994fps_HDR10.mp4,2273,29.692,9.149
Sparks_4096x2160_5994fps_HDR10.mp4,2274,27.744,11.424
Sparks_4096x2160_5994fps_HDR10.mp4,2275,26.288,13.415
Sparks_4096x2160_5994fps_HDR10.mp4,2276,24.746,15.165
Sparks_4096x2160_5994fps_HDR10.mp4,2277,25.127,16.117
Sparks_4096x2160_5994fps_HDR10.mp4,2278,26.292,16.006
Sparks_4096x2160_5994fps_HDR10.mp4,2279,29.547,14.176
Sparks_4096x2160_5994fps_HDR10.mp4,2280,30.361,10.998
Sparks_4096x2160_5994fps_HDR10.mp4,2281,30.354,12.556
Sparks_4096x2160_5994fps_HDR10.mp4,2282,30.136,13.301
Sparks_4096x2160_5994fps_HDR10.mp4,2283,29.875,13.671
Sparks_4096x2160_5994fps_HDR10.mp4,2284,28.753,14.227
Sparks_4096x2160_5994fps_HDR10.mp4,2285,29.047,15.351
Sparks_4096x2160_5994fps_HDR10.mp4,2286,29.255,14.694
Sparks_4096x2160_5994fps_HDR10.mp4,2287,30.486,12.045
Sparks_4096x2160_5994fps_HDR10.mp4,2288,29.154,12.936
Sparks_4096x2160_5994fps_HDR10.mp4,2289,28.25,14.478
Sparks_4096x2160_5994fps_HDR10.mp4,2290,27.361,14.923
Sparks_4096x2160_5994fps_HDR10.mp4,2291,27.477,15.042
Sparks_4096x2160_5994fps_HDR10.mp4,2292,28.26,14.521
Sparks_4096x2160_5994fps_HDR10.mp4,2293,30.172,12.621
Sparks_4096x2160_5994fps_HDR10.mp4,2294,29.883,8.123
Sparks_4096x2160_5994fps_HDR10.mp4,2295,29.272,9.595
Sparks_4096x2160_5994fps_HDR10.mp4,2296,29.073,10.761
Sparks_4096x2160_5994fps_HDR10.mp4,2297,28.952,11.722
Sparks_4096x2160_5994fps_HDR10.mp4,2298,29.087,11.785
Sparks_4096x2160_5994fps_HDR10.mp4,2299,29.754,10.562
Sparks_4096x2160_5994fps_HDR10.mp4,2300,29.514,8.203
Sparks_4096x2160_5994fps_HDR10.mp4,2301,29.33,8.416
Sparks_4096x2160_5994fps_HDR10.mp4,2302,28.283,11.319
Sparks_4096x2160_5994fps_HDR10.mp4,2303,27.981,12.856
Sparks_4096x2160_5994fps_HDR10.mp4,2304,27.629,13.125
Sparks_4096x2160_5994fps_HDR10.mp4,2305,27.914,12.922
Sparks_4096x2160_5994fps_HDR10.mp4,2306,27.646,12.909
Sparks_4096x2160_5994fps_HDR10.mp4,2307,27.96,12.79
Sparks_4096x2160_5994fps_HDR10.mp4,2308,28.796,11.634
Sparks_4096x2160_5994fps_HDR10.mp4,2309,29.61,8.97
Sparks_4096x2160_5994fps_HDR10.mp4,2310,29.66,6.544
Sparks_4096x2160_5994fps_HDR10.mp4,2311,29.315,8.017
Sparks_4096x2160_5994fps_HDR10.mp4,2312,29.088,9.824
Sparks_4096x2160_5994fps_HDR10.mp4,2313,29.199,10.408
Sparks_4096x2160_5994fps_HDR10.mp4,2314,28.657,10.191
Sparks_4096x2160_5994fps_HDR10.mp4,2315,28.798,10.08
Sparks_4096x2160_5994fps_HDR10.mp4,2316,28.494,9.4
Sparks_4096x2160_5994fps_HDR10.mp4,2317,28.299,9.683
Sparks_4096x2160_5994fps_HDR10.mp4,2318,27.463,10.837
Sparks_4096x2160_5994fps_HDR10.mp4,2319,27.508,11.344
Sparks_4096x2160_5994fps_HDR10.mp4,2320,27.416,11.256
Sparks_4096x2160_5994fps_HDR10.mp4,2321,28.062,10.109
Sparks_4096x2160_5994fps_HDR10.mp4,2322,28.032,8.163
Sparks_4096x2160_5994fps_HDR10.mp4,2323,28.123,6.77
Sparks_4096x2160_5994fps_HDR10.mp4,2324,27.924,7.553
Sparks_4096x2160_5994fps_HDR10.mp4,2325,27.916,8.425
Sparks_4096x2160_5994fps_HDR10.mp4,2326,27.564,9.035
Sparks_4096x2160_5994fps_HDR10.mp4,2327,27.089,9.987
Sparks_4096x2160_5994fps_HDR10.mp4,2328,26.847,10.262
Sparks_4096x2160_5994fps_HDR10.mp4,2329,26.936,10.489
Sparks_4096x2160_5994fps_HDR10.mp4,2330,26.392,10.608
Sparks_4096x2160_5994fps_HDR10.mp4,2331,26.802,10.249
Sparks_4096x2160_5994fps_HDR10.mp4,2332,27.023,9.279
Sparks_4096x2160_5994fps_HDR10.mp4,2333,27.218,7.636
Sparks_4096x2160_5994fps_HDR10.mp4,2334,26.724,5.813
Sparks_4096x2160_5994fps_HDR10.mp4,2335,26.406,7.058
Sparks_4096x2160_5994fps_HDR10.mp4,2336,25.723,9.485
Sparks_4096x2160_5994fps_HDR10.mp4,2337,25.793,11.206
Sparks_4096x2160_5994fps_HDR10.mp4,2338,25.676,11.506
Sparks_4096x2160_5994fps_HDR10.mp4,2339,26.305,10.861
Sparks_4096x2160_5994fps_HDR10.mp4,2340,26.539,9.447
Sparks_4096x2160_5994fps_HDR10.mp4,2341,27.073,8.053
Sparks_4096x2160_5994fps_HDR10.mp4,2342,26.919,6.575
Sparks_4096x2160_5994fps_HDR10.mp4,2343,26.797,6.099
Sparks_4096x2160_5994fps_HDR10.mp4,2344,26.207,8.213
Sparks_4096x2160_5994fps_HDR10.mp4,2345,26.127,9.936
Sparks_4096x2160_5994fps_HDR10.mp4,2346,25.611,10.776
Sparks_4096x2160_5994fps_HDR10.mp4,2347,26.189,10.8
Sparks_4096x2160_5994fps_HDR10.mp4,2348,26.391,9.695
Sparks_4096x2160_5994fps_HDR10.mp4,2349,26.901,7.806
Sparks_4096x2160_5994fps_HDR10.mp4,2350,26.284,8.162
Sparks_4096x2160_5994fps_HDR10.mp4,2351,25.748,10.0
Sparks_4096x2160_5994fps_HDR10.mp4,2352,24.923,11.202
Sparks_4096x2160_5994fps_HDR10.mp4,2353,25.01,12.118
Sparks_4096x2160_5994fps_HDR10.mp4,2354,25.346,12.068
Sparks_4096x2160_5994fps_HDR10.mp4,2355,26.325,10.461
