input_file,si,ti,n
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.14,11.803,2252
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.371,14.089,2253
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.298,14.5,2254
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.149,14.78,2255
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.899,14.745,2256
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.05,14.422,2257
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.174,14.118,2258
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.647,14.313,2259
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.151,14.224,2260
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.801,13.653,2261
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.705,13.721,2262
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.844,14.463,2263
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.271,14.079,2264
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.846,14.211,2265
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.214,14.547,2266
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.322,14.466,2267
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.736,13.863,2268
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.63,13.366,2269
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.863,12.71,2270
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.053,12.406,2271
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.706,11.66,2272
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.634,10.692,2273
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.356,13.347,2274
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.656,15.671,2275
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.857,17.714,2276
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.302,18.825,2277
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.663,18.696,2278
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.464,16.56,2279
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.415,12.85,2280
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.393,14.669,2281
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.141,15.538,2282
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.835,15.97,2283
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.526,16.619,2284
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.868,17.931,2285
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.112,17.164,2286
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.549,14.072,2287
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.993,15.112,2288
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.937,16.912,2289
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.9,17.432,2290
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.035,17.571,2291
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.952,16.962,2292
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.187,14.745,2293
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.849,9.494,2294
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.135,11.212,2295
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.903,12.573,2296
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.763,13.695,2297
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.92,13.768,2298
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.698,12.341,2299
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.418,9.588,2300
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.206,9.837,2301
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.981,13.224,2302
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.629,15.019,2303
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.218,15.333,2304
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.554,15.095,2305
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.24,15.081,2306
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.607,14.941,2307
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.583,13.593,2308
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.536,10.483,2309
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.592,7.651,2310
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.19,9.371,2311
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.926,11.48,2312
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.056,12.161,2313
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.423,11.908,2314
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.586,11.778,2315
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.233,10.984,2316
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.006,11.315,2317
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.029,12.662,2318
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.081,13.253,2319
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.974,13.15,2320
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.73,11.812,2321
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.694,9.541,2322
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.799,7.915,2323
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.567,8.829,2324
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.56,9.847,2325
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.146,10.559,2326
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.593,11.67,2327
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.311,11.991,2328
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.416,12.256,2329
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.78,12.395,2330
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.258,11.976,2331
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.517,10.843,2332
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.746,8.926,2333
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.169,6.799,2334
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.797,8.252,2335
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.0,11.084,2336
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.082,13.092,2337
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.943,13.442,2338
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.678,12.69,2339
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.952,11.04,2340
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.577,9.413,2341
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.396,7.688,2342
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.255,7.134,2343
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.566,9.6,2344
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.472,11.611,2345
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.87,12.591,2346
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.543,12.618,2347
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.78,11.329,2348
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.377,9.125,2349
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.654,9.54,2350
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.029,11.685,2351
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.065,13.088,2352
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.168,14.158,2353
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.56,14.099,2354
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.702,12.223,2355
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.023,8.616,2356
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.275,6.607,2357
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.501,6.403,2358
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.539,7.015,2359
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.658,7.147,2360
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.923,6.296,2361
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.698,5.478,2362
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.652,6.646,2363
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.518,9.866,2364
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.804,13.34,2365
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.163,14.934,2366
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.238,15.312,2367
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.171,15.072,2368
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.413,14.421,2369
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.027,13.622,2370
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.022,13.277,2371
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.505,14.059,2372
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.436,14.912,2373
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,28.944,14.658,2374
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.363,12.671,2375
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.614,9.871,2376
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.81,9.1,2377
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.027,8.831,2378
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.968,9.469,2379
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.879,10.697,2380
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.257,10.931,2381
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.415,10.962,2382
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.762,9.485,2383
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.043,9.362,2384
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.342,9.958,2385
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.158,10.501,2386
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.86,12.004,2387
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.477,14.189,2388
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,30.077,16.376,2389
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,29.784,17.113,2390
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,31.191,16.495,2391
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.114,14.857,2392
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.272,12.544,2393
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.156,11.315,2394
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.132,11.674,2395
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.836,12.923,2396
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.14,13.594,2397
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.035,12.857,2398
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.213,12.855,2399
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.032,14.908,2400
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.499,15.414,2401
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.225,14.646,2402
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.601,14.179,2403
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.52,14.473,2404
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.397,15.104,2405
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.069,16.172,2406
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.507,16.099,2407
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.923,15.314,2408
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.635,14.605,2409
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.854,14.074,2410
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.316,13.215,2411
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.46,12.231,2412
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.936,11.668,2413
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.918,10.683,2414
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.27,10.03,2415
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.138,10.184,2416
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.678,11.018,2417
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.277,12.149,2418
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.155,13.372,2419
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.623,14.746,2420
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.176,15.513,2421
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.791,15.303,2422
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.206,14.614,2423
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.527,13.945,2424
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.88,12.408,2425
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.389,12.088,2426
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.664,12.741,2427
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.612,12.102,2428
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.771,11.467,2429
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.046,11.763,2430
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.939,11.709,2431
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.124,12.456,2432
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.582,12.648,2433
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.331,12.907,2434
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.7,12.426,2435
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.589,12.145,2436
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.017,11.499,2437
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.58,11.054,2438
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.997,11.044,2439
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.754,11.587,2440
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.081,12.153,2441
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.058,12.518,2442
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.171,12.603,2443
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.176,12.858,2444
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.477,13.109,2445
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.397,11.806,2446
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.135,11.154,2447
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.927,11.459,2448
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.148,11.804,2449
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.76,12.511,2450
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.958,12.756,2451
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.111,12.51,2452
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.686,11.738,2453
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.155,11.528,2454
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.524,11.871,2455
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.524,12.451,2456
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.071,57.135,2457
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.633,5.335,2458
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.386,4.448,2459
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.482,2.974,2460
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.478,1.384,2461
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.918,3.736,2462
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.404,5.029,2463
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.043,5.792,2464
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.004,6.47,2465
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.739,6.982,2466
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.647,7.285,2467
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.311,7.934,2468
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.31,8.72,2469
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.059,9.422,2470
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.038,10.08,2471
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.948,10.732,2472
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.082,11.307,2473
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.867,11.685,2474
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.826,11.951,2475
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.759,12.287,2476
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.861,12.638,2477
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.658,13.202,2478
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.689,14.277,2479
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.771,15.164,2480
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.9,15.723,2481
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.693,16.076,2482
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.495,16.267,2483
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.384,16.479,2484
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.263,16.511,2485
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.94,16.412,2486
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.788,16.142,2487
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.687,15.846,2488
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.715,15.435,2489
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.507,15.088,2490
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.365,14.954,2491
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.343,15.035,2492
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.402,15.039,2493
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.244,15.333,2494
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.185,15.487,2495
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.35,15.98,2496
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.612,18.132,2497
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.655,18.155,2498
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.783,17.951,2499
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.192,18.354,2500
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.469,18.524,2501
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.585,18.107,2502
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.728,16.259,2503
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.984,15.306,2504
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.173,14.751,2505
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.399,14.321,2506
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.622,13.847,2507
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.929,13.651,2508
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.265,13.551,2509
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.542,13.523,2510
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.745,13.466,2511
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.921,13.488,2512
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.109,13.173,2513
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.267,12.96,2514
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.503,12.709,2515
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.726,12.507,2516
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.891,12.608,2517
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.066,12.728,2518
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.31,12.803,2519
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.56,12.728,2520
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.808,12.596,2521
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.065,12.406,2522
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.242,12.267,2523
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.424,11.969,2524
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.654,11.331,2525
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.669,10.884,2526
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.565,10.992,2527
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.555,11.286,2528
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.597,11.403,2529
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,10.5,11.615,2530
